OBJECTID,FEATTYPE,NAME,PERENNIAL,FEATREL,ATTRREL,PLANACC,SOURCE,CREATED,RETIRED,PID,SYMBOL,FEATWIDTH,ORIENTATN,TEXTNOTE,Id,RefFID,StepID,SHAPE_Leng,SHAPE_Area,ORIG_FID,RASTERVALU,POINT_X,POINT_Y,rain_1mm,art_nat,ARRIVE_MCP
9233,Bore,,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,11,0,0,,0,0,0,0,0,0,7,-1104746.818,-2116416.688,25.94765854,1,0
0,,,,,,0,,,,0,0,0,0,,0,9807,8,0,0,0,6,-1329526.866,-2232962.186,22.88221169,0,0
2410,Windpump,MIDGEE MIDGEE WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,6,-1335822.495,-2232648.644,22.8090477,1,0
0,,,,,,0,,,,0,0,0,0,,0,9807,9,0,0,0,6,-1329861.651,-2232053.469,22.88221169,0,0
0,,,,,,0,,,,0,0,0,0,,0,9807,10,0,0,0,6,-1329866.215,-2231099.239,22.88221169,0,0
0,,,,,,0,,,,0,0,0,0,,0,21743,1,0,0,0,6,-1330019.63,-2230825.719,22.88221169,0,0
4563,Lake,,Perennial,4/06/2000,4/06/2000,100,GEOSCIENCE AUSTRALIA,5/09/2006,,3606031,10,0,0,,0,0,0,0.008421477,3.78505E-06,484,6,-1330142.641,-2230678.243,22.88221169,0,0
5320,Water Tank,CHINGEECHINCOOLA DAM,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,86,0,0,,0,0,0,0,0,0,8,-1350738.564,-2230613.669,22.68686104,1,0
0,,,,,,0,,,,0,0,0,0,,0,32442,1,0,0,0,6,-1330248.46,-2230494.28,22.88221169,0,0
7324,Windpump,NANANAH WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,disused,0,0,0,0,0,0,6,-1324897.923,-2230425.545,22.88221169,1,0
0,,,,,,0,,,,0,0,0,0,,0,19386,1,0,0,0,6,-1330442.112,-2230159.305,22.88221169,0,0
0,,,,,,0,,,,0,0,0,0,,0,15217,1,0,0,0,6,-1330457.947,-2230043.492,22.88221169,0,0
0,,,,,,0,,,,0,0,0,0,,0,33380,5,0,0,0,6,-1330688.84,-2230039.224,22.88221169,0,0
0,,,,,,0,,,,0,0,0,0,,0,33933,1,0,0,0,6,-1330326.535,-2229967.652,22.88221169,0,0
0,,,,,,0,,,,0,0,0,0,,0,13532,1,0,0,0,6,-1329976.587,-2229892.194,22.88221169,0,0
0,,,,,,0,,,,0,0,0,0,,0,26542,1,0,0,0,6,-1329850.54,-2229700.612,22.88221169,0,2
0,,,,,,0,,,,0,0,0,0,,0,3129,1,0,0,0,6,-1330831.037,-2229629.302,22.88221169,0,0
13088,Lake,,Perennial,4/06/2000,4/06/2000,100,GEOSCIENCE AUSTRALIA,5/09/2006,,3596065,10,0,0,,0,0,0,0.00729397,1.50785E-06,2226,6,-1345584.044,-2229465.093,22.68686104,0,0
0,,,,,,0,,,,0,0,0,0,,0,14664,2,0,0,0,6,-1329120.037,-2229382.516,22.88221169,0,2
2744,Windpump,WATTLE WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,disused,0,0,0,0,0,0,8,-1354917.666,-2229324.66,22.52233505,1,0
0,,,,,,0,,,,0,0,0,0,,0,18569,1,0,0,0,6,-1329697.395,-2229310.631,22.88221169,0,2
0,,,,,,0,,,,0,0,0,0,,0,33380,4,0,0,0,6,-1331326.296,-2229306.086,22.88221169,0,0
55389,Water Tank,PURKA DAM,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,86,0,0,,0,0,0,0,0,0,6,-1345970.89,-2229303.311,22.68686104,1,0
0,,,,,,0,,,,0,0,0,0,,0,24674,1,0,0,0,6,-1328577.318,-2228835.77,22.88221169,0,2
4748,Windpump,DEEP WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,6,-1289053.944,-2228788.768,23.6535511,1,0
0,,,,,,0,,,,0,0,0,0,,0,3129,2,0,0,0,6,-1331320.226,-2228767.54,22.88221169,0,0
0,,,,,,0,,,,0,0,0,0,,0,3771,1,0,0,0,6,-1328504.712,-2228715.545,22.88221169,0,2
0,,,,,,0,,,,0,0,0,0,,0,18569,2,0,0,0,6,-1329113.138,-2228574.625,22.88221169,0,2
9061,Windpump,COONDRAGUNYAH WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,6,-1311670.157,-2228514.177,23.1974144,1,0
0,,,,,,0,,,,0,0,0,0,,0,33380,3,0,0,0,6,-1331822.988,-2228470.013,22.88221169,0,0
2753,Windpump,WANGALEENA WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,5,-1295215.646,-2228087.39,23.1366024,1,0
1763,Windpump,CAMEL WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,5,-1251421.146,-2228059.905,24.36855507,1,0
1939,Windpump,LITTLE CATTLE WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,6,-1335202.528,-2227970.095,22.8090477,1,0
450,Windpump,MUIRHEAD WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,disused,0,0,0,0,0,0,5,-1307562.686,-2227919.576,23.1974144,1,0
0,,,,,,0,,,,0,0,0,0,,0,3771,2,0,0,0,6,-1328115.606,-2227870.89,22.88221169,0,2
0,,,,,,0,,,,0,0,0,0,,0,3129,3,0,0,0,6,-1331721.505,-2227864.181,22.88221169,0,0
0,,,,,,0,,,,0,0,0,0,,0,18569,3,0,0,0,6,-1328755.402,-2227701.126,22.88221169,0,2
0,,,,,,0,,,,0,0,0,0,,0,33380,2,0,0,0,6,-1332341.241,-2227632.196,22.88221169,0,0
4088,Windpump,BIG CATTLE WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,6,-1336337.001,-2227391.437,22.8090477,1,0
0,,,,,,0,,,,0,0,0,0,,0,3771,3,0,0,0,6,-1327285.769,-2227361.43,22.88221169,0,2
0,,,,,,0,,,,0,0,0,0,,0,31027,1,0,0,0,6,-1328407.556,-2227163.922,22.88221169,0,2
0,,,,,,0,,,,0,0,0,0,,0,3129,4,0,0,0,6,-1331970.705,-2226915.008,22.88221169,0,0
0,,,,,,0,,,,0,0,0,0,,0,377,1,0,0,0,6,-1332646.936,-2226683.651,22.88221169,0,0
0,,,,,,0,,,,0,0,0,0,,0,31027,2,0,0,0,6,-1327564.042,-2226643.944,22.88221169,0,2
8509,Windpump,PICKERANYAH WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,6,-1322369.419,-2226431.347,23.06728363,1,0
0,,,,,,0,,,,0,0,0,0,,0,3771,4,0,0,0,6,-1327119.117,-2226421.021,22.88221169,0,2
9666,Windpump,FRESHWATER WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,abandoned,0,0,0,0,0,0,8,-1353112.477,-2226391.139,22.52233505,1,0
0,,,,,,0,,,,0,0,0,0,,0,30833,1,0,0,0,6,-1327226.76,-2226197.874,22.88221169,0,2
2871,Bore,KIMBERLEY BORE,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,11,0,0,abandoned,0,0,0,0,0,0,6,-1312857.425,-2225977.885,23.1974144,1,0
0,,,,,,0,,,,0,0,0,0,,0,3129,5,0,0,0,6,-1332063.372,-2225953.966,22.88221169,0,0
0,,,,,,0,,,,0,0,0,0,,0,24482,1,0,0,0,6,-1332520.503,-2225748.488,22.88221169,0,0
0,,,,,,0,,,,0,0,0,0,,0,30833,2,0,0,0,6,-1327374.339,-2225240.272,22.90061569,0,2
0,,,,,,0,,,,0,0,0,0,,0,14033,3,0,0,0,6,-1332112.523,-2225141.93,22.90061569,0,0
0,,,,,,0,,,,0,0,0,0,,0,29616,1,0,0,0,6,-1327359.168,-2224847.149,22.90061569,0,2
0,,,,,,0,,,,0,0,0,0,,0,24482,2,0,0,0,6,-1332472.86,-2224763.563,22.90061569,0,0
5144,Windpump,SIX MILE WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,6,-1323713.066,-2224759.035,22.90061569,1,0
7096,Windpump,IRRIMITE WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,6,-1283824.276,-2224657.235,23.13407707,1,0
7656,Windpump,ISLAND WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,6,-1334678.829,-2224507.013,22.88971138,1,0
0,,,,,,0,,,,0,0,0,0,,0,14033,2,0,0,0,6,-1332362.75,-2224198.107,22.90061569,0,0
0,,,,,,0,,,,0,0,0,0,,0,16397,1,0,0,0,6,-1332710.101,-2224022.295,22.90061569,0,0
4272,Windpump,DINGO WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,disused,0,0,0,0,0,0,5,-1302338.781,-2223981.116,22.97494698,1,0
0,,,,,,0,,,,0,0,0,0,,0,29616,2,0,0,0,6,-1327252.821,-2223946.971,22.90061569,0,2
7824,Windpump,DRIVE WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,disused,0,0,0,0,0,0,6,-1272079.159,-2223895.85,23.36167145,1,0
63118,Lake,SALT POOL,Perennial,4/06/2000,4/06/2000,100,GEOSCIENCE AUSTRALIA,5/09/2006,,3597005,10,0,0,,0,0,0,0.084190728,3.65677E-05,13026,6,-1327090.087,-2223740.978,22.90061569,0,2
606,Windpump,CORNER WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,5,-1293801.387,-2223613.963,22.97494698,1,0
0,,,,,,0,,,,0,0,0,0,,0,23859,1,0,0,0,6,-1332841.699,-2223484.361,22.90061569,0,0
5340,Windpump,PAUNIA WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,6,-1289284.618,-2223473.662,23.13407707,1,0
2301,Windpump,PERANYAH WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,disused,0,0,0,0,0,0,5,-1307524.729,-2223290.984,22.9989605,1,0
0,,,,,,0,,,,0,0,0,0,,0,4015,1,0,0,0,6,-1332668.28,-2223274.589,22.90061569,0,0
0,,,,,,0,,,,0,0,0,0,,0,40294,1,0,0,0,6,-1333077.217,-2223181.628,22.88971138,0,0
0,,,,,,0,,,,0,0,0,0,,0,29616,3,0,0,0,6,-1326869.716,-2223063.557,22.90061569,0,2
59030,Lake,,Perennial,4/06/2000,4/06/2000,100,GEOSCIENCE AUSTRALIA,5/09/2006,,3591970,10,0,0,,0,0,0,0.002895327,4.1895E-07,12547,5,-1294185.562,-2223000.498,22.97494698,0,0
7362,Windpump,MOONAGUNYAH WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,6,-1312430.185,-2222770.641,22.9989605,1,0
0,,,,,,0,,,,0,0,0,0,,0,6553,1,0,0,0,6,-1332674.387,-2222736.318,22.90061569,0,0
4159,Windpump,FELIX WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,6,-1313547.137,-2222600.905,23.00599861,1,0
0,,,,,,0,,,,0,0,0,0,,0,31046,1,0,0,0,6,-1332735.384,-2222566.935,22.90061569,0,0
0,,,,,,0,,,,0,0,0,0,,0,16827,1,0,0,0,6,-1333301.855,-2222561.404,22.88971138,0,0
8852,Bore,,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,11,0,0,,0,0,0,0,0,0,5,-1307565.028,-2222502.403,22.9989605,1,0
0,,,,,,0,,,,0,0,0,0,,0,7116,1,0,0,0,6,-1326831.719,-2222118.871,22.90061569,0,2
12552,Bore,BROLGA BORE,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,11,0,0,artesian,0,0,0,0,0,0,5,-1308143.48,-2221971.598,22.9989605,1,0
0,,,,,,0,,,,0,0,0,0,,0,17168,1,0,0,0,6,-1326848.483,-2221889.134,22.90061569,0,2
5783,Windpump,IXL WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,5,-1265214.162,-2221815.901,23.36167145,1,0
0,,,,,,0,,,,0,0,0,0,,0,16827,2,0,0,0,6,-1333902.031,-2221764.842,22.88971138,0,0
0,,,,,,0,,,,0,0,0,0,,0,15807,2,0,0,0,6,-1333442.568,-2221626.616,22.88971138,0,0
1216,Lake,WELBURN POOL,Perennial,4/06/2000,4/06/2000,100,GEOSCIENCE AUSTRALIA,5/09/2006,,3595759,10,0,0,,0,0,0,0.063968869,2.0826E-05,82,6,-1333687.161,-2221336.708,22.88971138,0,0
8629,Windpump,THIRDENBURRA WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,5,-1270080.695,-2221255.108,23.36167145,1,0
0,,,,,,0,,,,0,0,0,0,,0,16827,3,0,0,0,6,-1334414.775,-2220925.062,22.88971138,0,0
0,,,,,,0,,,,0,0,0,0,,0,17168,2,0,0,0,6,-1326844.721,-2220891.018,22.90061569,0,2
0,,,,,,0,,,,0,0,0,0,,0,15807,1,0,0,0,6,-1334094.569,-2220882.702,22.88971138,0,0
42636,Lake,,Perennial,4/06/2000,4/06/2000,100,GEOSCIENCE AUSTRALIA,5/09/2006,,3601493,10,0,0,,0,0,0,0.049598976,2.38125E-05,9762,6,-1326898.771,-2220872.228,22.90061569,0,2
4021,Windpump,LIME WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,disused,0,0,0,0,0,0,6,-1288078.88,-2220773.145,23.13407707,1,0
1762,Windpump,CHETNAR WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,6,-1321341.079,-2220709.698,23.00599861,1,0
0,,,,,,0,,,,0,0,0,0,,0,116,1,0,0,0,6,-1326782.795,-2220437.047,22.90061569,0,2
14972,Bore,,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,11,0,0,,0,0,0,0,0,0,6,-1314208.53,-2220385.013,23.00599861,1,0
0,,,,,,0,,,,0,0,0,0,,0,33646,1,0,0,0,6,-1334571.37,-2220200.746,22.88971138,0,0
19300,Bore,,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,11,0,0,,0,0,0,0,0,0,6,-1279353.495,-2220170.273,23.19662666,1,0
0,,,,,,0,,,,0,0,0,0,,0,16827,4,0,0,0,6,-1334887.366,-2220092.289,22.88971138,0,0
0,,,,,,0,,,,0,0,0,0,,0,2566,1,0,0,0,6,-1334638.938,-2219914.653,22.88971138,0,0
0,,,,,,0,,,,0,0,0,0,,0,8314,2,0,0,0,6,-1334734.198,-2219817.924,22.88971138,0,0
12667,Bore,,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,11,0,0,artesian,0,0,0,0,0,0,6,-1313649.228,-2219507.866,23.00599861,1,0
0,,,,,,0,,,,0,0,0,0,,0,116,2,0,0,0,6,-1326897.189,-2219446.32,22.90061569,0,2
0,,,,,,0,,,,0,0,0,0,,0,16827,5,0,0,0,8,-1334833.663,-2219113.424,22.88971138,0,0
6530,Bore,HOMESTEAD BORE,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,11,0,0,,0,0,0,0,0,0,-9999,-1290385.545,-2218990.527,23.13407707,1,0
104597,Lake,,Perennial,4/06/2000,4/06/2000,100,GEOSCIENCE AUSTRALIA,5/09/2006,,3605095,10,0,0,,0,0,0,0.017635273,4.44175E-06,22087,9,-1327351.783,-2218960.976,22.90061569,0,2
0,,,,,,0,,,,0,0,0,0,,0,8314,1,0,0,0,8,-1334728.581,-2218880.645,22.88971138,0,0
2144,Lake,YEGIN POOL,Perennial,4/06/2000,4/06/2000,100,GEOSCIENCE AUSTRALIA,5/09/2006,,3532514,10,0,0,,0,0,0,0.008022145,1.9011E-06,527,8,-1334604.288,-2218786.793,22.88971138,0,0
2626,Windpump,NORDLAH WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,disused,0,0,0,0,0,0,-9999,-1296605.135,-2218780.318,22.97494698,1,0
0,,,,,,0,,,,0,0,0,0,,0,116,3,0,0,0,9,-1327533.599,-2218684.829,22.90061569,0,2
0,,,,,,0,,,,0,0,0,0,,0,17545,1,0,0,0,8,-1334479.995,-2218564.911,22.88971138,0,0
9728,Bore,DEAD DOG BORE,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,11,0,0,,0,0,0,0,0,0,-9999,-1301043.728,-2218331.838,22.97494698,1,0
7323,Windpump,GUNNER WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,-9999,-1289197.349,-2218306.95,23.13407707,1,0
3639,Windpump,FREDS WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,-9999,-1308795.015,-2218291.375,22.9989605,1,0
0,,,,,,0,,,,0,0,0,0,,0,26721,1,0,0,0,8,-1332973.606,-2218228.636,22.90061569,0,0
0,,,,,,0,,,,0,0,0,0,,0,14078,1,0,0,0,9,-1329769.896,-2218090.79,22.90061569,0,0
22524,Waterhole,,Perennial,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,8390412,81,0,0,waterholes,0,0,0,0,0,0,8,-1332689.715,-2218075.956,22.90061569,0,0
9274,Waterhole,YEGIN POOL,Perennial,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,8389356,81,0,0,,0,0,0,0,0,0,8,-1333806.907,-2218058.828,22.88971138,0,0
0,,,,,,0,,,,0,0,0,0,,0,8910,1,0,0,0,8,-1333712.943,-2218035.943,22.88971138,0,0
6325,Windpump,BILLABONG WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,disused,0,0,0,0,0,0,-9999,-1302606.215,-2218035.097,22.97494698,1,0
0,,,,,,0,,,,0,0,0,0,,0,116,4,0,0,0,9,-1327711.294,-2217706.66,22.90061569,0,2
0,,,,,,0,,,,0,0,0,0,,0,26721,2,0,0,0,8,-1332155.988,-2217672.775,22.90061569,0,0
0,,,,,,0,,,,0,0,0,0,,0,8507,1,0,0,0,8,-1330987.303,-2217607.272,22.90061569,0,0
0,,,,,,0,,,,0,0,0,0,,0,35235,1,0,0,0,9,-1330468.81,-2217602.089,22.90061569,0,0
0,,,,,,0,,,,0,0,0,0,,0,14078,2,0,0,0,9,-1328925.186,-2217593.351,22.90061569,0,0
9036,Waterhole,,Perennial,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,8388402,81,0,0,,0,0,0,0,0,0,8,-1331258.366,-2217565.226,22.90061569,0,0
0,,,,,,0,,,,0,0,0,0,,0,7812,1,0,0,0,8,-1331884.02,-2217545.451,22.90061569,0,0
105676,Lake,,Perennial,4/06/2000,4/06/2000,100,GEOSCIENCE AUSTRALIA,5/09/2006,,3537254,10,0,0,,0,0,0,0.027685381,1.25685E-05,22035,9,-1327801.036,-2217505.214,22.90061569,0,2
0,,,,,,0,,,,0,0,0,0,,0,19769,2,0,0,0,9,-1330262.104,-2217426.421,22.90061569,0,0
8048,Windpump,,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,-9999,-1304495.894,-2217232.041,22.9989605,1,0
2298,Windpump,STEEL STAR WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,disused,0,0,0,0,0,0,7,-1263020.864,-2217126.228,23.69573975,1,0
0,,,,,,0,,,,0,0,0,0,,0,3732,2,0,0,0,9,-1329357.313,-2216959.971,22.90061569,0,0
0,,,,,,0,,,,0,0,0,0,,0,19769,1,0,0,0,9,-1329550.734,-2216949.773,22.90061569,0,0
570,Windpump,7 MILE WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,9,-1312332.242,-2216787.284,22.9989605,1,0
0,,,,,,0,,,,0,0,0,0,,0,116,5,0,0,0,9,-1327612.3,-2216742.119,22.90061569,0,2
0,,,,,,0,,,,0,0,0,0,,0,34707,1,0,0,0,9,-1327614.404,-2216735.28,22.90061569,0,2
0,,,,,,0,,,,0,0,0,0,,0,14078,3,0,0,0,9,-1328570.784,-2216690.694,22.90061569,0,0
7631,Windpump,TOMMY WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,disused,0,0,0,0,0,0,7,-1270162.604,-2216687.73,23.36167145,1,0
7322,Windpump,TOBUNDAHGUNYAH WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,disused,0,0,0,0,0,0,-9999,-1284841.466,-2216655.097,23.13407707,1,0
4156,Windpump,WILEYS WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,disused,0,0,0,0,0,0,-9999,-1310021.964,-2216558.415,22.9989605,1,0
577,Windpump,MINDRENOOKA WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,7,-1266319.824,-2216518.424,23.36167145,1,0
0,,,,,,0,,,,0,0,0,0,,0,3732,1,0,0,0,9,-1328696.231,-2216497.305,22.90061569,0,0
0,,,,,,0,,,,0,0,0,0,,0,3868,1,0,0,0,0,-1293080.805,-2216298.53,22.97494698,0,0
5542,Windpump,BANNINGARRA WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,-9999,-1287831.792,-2216005.824,23.13407707,1,0
5215,Windpump,WARREARRAN WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,disused,0,0,0,0,0,0,9,-1324250.443,-2215917.62,22.90061569,1,0
603,Windpump,PARDOO WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,disused,0,0,0,0,0,0,-9999,-1297887.55,-2215769.823,22.97494698,1,0
4446,Windpump,DESERT WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,7,-1252685.155,-2215597.566,23.85287666,1,0
449,Windpump,PETERS WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,disused,0,0,0,0,0,0,-9999,-1278440.586,-2215551.402,23.00803185,1,0
4595,Windpump,ILLGARENE WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,disused,0,0,0,0,0,0,-9999,-1304993.141,-2215212.2,22.95436096,1,0
0,,,,,,0,,,,0,0,0,0,,0,31112,3,0,0,0,8,-1332135.747,-2214528.796,22.97064972,0,0
7361,Windpump,SALT WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,disused,0,0,0,0,0,0,-9999,-1278570.885,-2214115.698,23.00803185,1,0
0,,,,,,0,,,,0,0,0,0,,0,31112,2,0,0,0,8,-1332850.25,-2213849.991,22.97064972,0,0
9513,Windpump,URABLEANGAH WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,disused,0,0,0,0,0,0,9,-1311588,-2213634.204,22.95436096,1,0
12649,Bore,MYADEE SPRING WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,11,0,0,,0,0,0,0,0,0,-9999,-1271199.748,-2213465.066,23.01557732,1,0
12697,Bore,ANGIES BORE,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,11,0,0,,0,0,0,0,0,0,-9999,-1306953.931,-2213450.85,22.95436096,1,0
0,,,,,,0,,,,0,0,0,0,,0,28227,1,0,0,0,8,-1333679.948,-2213419.189,22.88892365,0,0
3080,Windpump,DOOGIEDONGERNER WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,-9999,-1298963.574,-2213385.305,22.94320869,1,0
0,,,,,,0,,,,0,0,0,0,,0,13381,2,0,0,0,8,-1334240.762,-2213132.661,22.88892365,0,0
0,,,,,,0,,,,0,0,0,0,,0,13381,1,0,0,0,8,-1335065.785,-2212589.727,22.88892365,0,0
17656,Bore,GOVERNMENT BORE,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,11,0,0,,0,0,0,0,0,0,-9999,-1271275.953,-2212551.628,23.01557732,1,0
5145,Windpump,NOBA WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,-9999,-1272275.263,-2211349.194,23.01557732,1,0
0,,,,,,0,,,,0,0,0,0,,0,27104,1,0,0,0,8,-1333417.537,-2211097.942,22.88892365,0,0
8628,Windpump,,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,-9999,-1271234.245,-2211046.96,23.01557732,1,0
0,,,,,,0,,,,0,0,0,0,,0,27358,2,0,0,0,0,-1301673.655,-2210883.94,22.94320869,0,0
21669,Water Tank,,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,86,0,0,,0,0,0,0,0,0,9,-1324537.451,-2210621.359,22.97064972,1,0
0,,,,,,0,,,,0,0,0,0,,0,27358,1,0,0,0,0,-1301011.76,-2210439.323,22.94320869,0,0
2416,Windpump,,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,9,-1323248.354,-2210280.116,22.97064972,1,0
0,,,,,,0,,,,0,0,0,0,,0,27104,2,0,0,0,8,-1333901.69,-2210252.928,22.88892365,0,0
0,,,,,,0,,,,0,0,0,0,,0,1769,1,0,0,0,8,-1342334.012,-2210012.537,22.88892365,0,0
