X,Y,fcsubtype,fcsubtype_,full_name,displaynam,datefeatur,datefeat_1,accessleve,metadataid,featuretex,nameid,globalid,systemname,perenniali,perennia_1,origin,origin_des,hierarchyd,hierarchyu,waterpolyg,waterpol_1,salinityco,salinity_1,watercours,watercou_1,leftbankco,leftbank_1,rightbankc,rightban_1,capturemet,capturem_1,datasource,datasour_1,planaccura,spatialrel,attributer,targetdisp,targetdi_1,datacustod,datacust_1,area_m,area_ll,st_area_sh,st_perimet,distance,angle,fid,waterpoint,waterpoi_1,symbolrota,id,layer,path,ndays_1,colonised,TCZ
-1234209.5224176,-2270855.79507893,"1",WaterBody,,,"200702081913","200904011256","10",271.000000000000000,,"-99",{6087A6DE-28D4-11DF-B0B6-001E0B884B88},"100045424","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"2",MajorRiver,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,31047.066473980001319,0.000002690000000,0.000002690464337,0.015483955952730,0.000000000000000,23.510224580511263,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,23.000000000000000,"2","0"
-886712.687067504,-1782517.08989936,"1",WaterBody,Cleave Creek,Cleave Creek,"200701251738","201109301853","10",256.000000000000000,,"100161443",{41C9504E-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19780101","19780101","50000",1:50000,"3",LANDGATE,919.891915550000022,0.000000080000000,0.000000077848699,0.001925748653732,0.000000000000000,116.885599105305985,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,46.000000000000000,"1","0"
-1276701.55408103,-2281756.55162733,"1",WaterBody,Coongan River,Coongan River,"200702081913","201012171552","10",271.000000000000000,,"100045425",{60EF4910-28D4-11DF-B0B6-001E0B884B88},"100045425","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"2",MajorRiver,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,1763.611951020000106,0.000000150000000,0.000000152891170,0.002282602145976,0.000000000000000,245.520458793027785,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,23.000000000000000,"2","0"
-893891.236938899,-1915897.5577806,"1",WaterBody,,,"200702071248","201111041800","0",56.000000000000000,,"-99",{557FBD76-28D4-11DF-B0B6-001E0B884B88},"100206261","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"4",Scan_Vectorise,"8",1:100000TopographicSeriesByGA,"53.7","19840101","19840101","100000",1:100000,"3",LANDGATE,6654.388829110000188,0.000000570000000,0.000000566694724,0.004028369794597,0.000000000000000,273.992409402348244,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,34.000000000000000,,"0"
-1267207.30931184,-2292286.24357988,"1",WaterBody,Coongan River,Coongan River,"200702081913","201012171552","10",271.000000000000000,,"100045425",{61020CDA-28D4-11DF-B0B6-001E0B884B88},"100045425","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"2",MajorRiver,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,10027.028165170000648,0.000000870000000,0.000000869834754,0.004235582958578,0.000000000000000,279.817921040115380,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,24.000000000000000,"2","0"
-862786.766292747,-1815978.32745907,"1",WaterBody,,,"200701251738","201109301853","10",256.000000000000000,,"-99",{414016C6-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19780101","19780101","50000",1:50000,"3",LANDGATE,3395.258363479999844,0.000000290000000,0.000000287796620,0.002484690438450,0.000000000000000,291.644213760437424,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,43.000000000000000,"1","0"
-895545.893998175,-1759981.44763469,"1",WaterBody,Yuraddagi River,Yuraddagi River,"200701251738","201109301853","10",256.000000000000000,,"100167263",{41702334-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19780101","19780101","50000",1:50000,"3",LANDGATE,457.247532219999982,0.000000040000000,0.000000038655511,0.001054227750457,0.000000000000000,152.522915877372526,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,47.000000000000000,"1","0"
-818997.795792427,-1945495.41263837,"1",WaterBody,,,"200702071248","201012022306","0",56.000000000000000,,"-99",{5642D9DC-28D4-11DF-B0B6-001E0B884B88},"100206261","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"4",Scan_Vectorise,"8",1:100000TopographicSeriesByGA,"53.7","19840101","19840101","100000",1:100000,"3",LANDGATE,47037.832135589997051,0.000004010000000,0.000004012573665,0.013474250902936,0.000000000000000,321.374131802284410,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,34.000000000000000,"1","0"
-1314538.15886057,-2208477.48755373,"2",Wetland,,,"200702081913","200905191431","10",271.000000000000000,,"-99",{60D2215A-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999","2",Swamp,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,142520.259344860009151,0.000012300000000,0.000012301618886,0.037515764761368,0.000000000000000,246.522341161946969,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,22.000000000000000,,"0"
-1316221.33799918,-2208206.62865447,"2",Wetland,,,"200702081913","200905191431","10",271.000000000000000,,"-99",{60D2215A-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999","2",Swamp,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,142520.259344860009151,0.000012300000000,0.000012301618886,0.037515764761368,2000.000000000000000,101.027544588864615,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,23.000000000000000,,"0"
-858042.08860871,-1761523.38654264,"1",WaterBody,,,"200701251738","201109301853","10",256.000000000000000,,"-99",{414029EA-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19780101","19780101","50000",1:50000,"3",LANDGATE,3357.244423019999886,0.000000280000000,0.000000283869875,0.002099597239177,0.000000000000000,268.400127125845358,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,46.000000000000000,"1","0"
-1339195.20472196,-2208854.3246859,"2",Wetland,,,"200702081913","200905191431","10",271.000000000000000,,"-99",{610FD66C-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999","2",Swamp,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,5728.033795629999986,0.000000490000000,0.000000494361780,0.004751966897984,0.000000000000000,284.778283452133337,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,22.000000000000000,"2","0"
-883001.373078967,-1770322.26844713,"1",WaterBody,Jinunga River,Jinunga River,"200701251738","201109301853","10",256.000000000000000,,"100017809",{410BAE9A-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19780101","19780101","50000",1:50000,"3",LANDGATE,856.666089759999977,0.000000070000000,0.000000072458550,0.001672763762252,0.000000000000000,261.622737776947986,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,46.000000000000000,"1","0"
-1185567.98900181,-2272158.83584911,"1",WaterBody,,,"200702071252","200904011256","0",108.000000000000000,,"-99",{5CF71716-28D4-11DF-B0B6-001E0B884B88},"100045424","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"6",Various,"9",1:100000TopographicSeriesByDMP,"53.7","20010101","20010101","100000",1:100000,"3",LANDGATE,10134.086216299998341,0.000000880000000,0.000000878491237,0.004903002540841,0.000000000000000,64.037757666842083,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,23.000000000000000,"2","0"
-1292636.13741468,-2246465.48450715,"1",WaterBody,,,"200702081913","201011032039","10",271.000000000000000,,"-99",{60AA0C10-28D4-11DF-B0B6-001E0B884B88},"100045424","2",Perennial,"1",Manmade,"9999","9999","4",Lake,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,40483.833619379991433,0.000003500000000,0.000003502251255,0.008974674049358,0.000000000000000,248.379141651064174,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,23.000000000000000,,"0"
-890798.814907551,-1921040.08383548,"1",WaterBody,,,"200702071248","201111041800","0",56.000000000000000,,"-99",{5536C4B8-28D4-11DF-B0B6-001E0B884B88},"100206261","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"4",Scan_Vectorise,"8",1:100000TopographicSeriesByGA,"53.7","19840101","19840101","100000",1:100000,"3",LANDGATE,2447.516311599999881,0.000000210000000,0.000000208488559,0.001728446991878,0.000000000000000,294.037931020967051,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,34.000000000000000,,"0"
-897271.03687366,-1760593.56153594,"1",WaterBody,Yuraddagi River,Yuraddagi River,"200701251738","201109301853","10",256.000000000000000,,"100167263",{41467C6E-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19780101","19780101","50000",1:50000,"3",LANDGATE,4167.276467009999578,0.000000350000000,0.000000352307025,0.003871622353058,0.000000000000000,200.328044826565957,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,42.000000000000000,"1","0"
-868797.492987058,-1948646.67925768,"1",WaterBody,Fitzroy River,Fitzroy River,"200702071247","201111041800","0",56.000000000000000,,"100012417",{526CC174-28D4-11DF-B0B6-001E0B884B88},"100206261","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"2",MajorRiver,"-99",Unknown,"-99",Unknown,"4",Scan_Vectorise,"8",1:100000TopographicSeriesByGA,"53.7","19840101","19840101","100000",1:100000,"3",LANDGATE,24399.451066239998909,0.000002080000000,0.000002081406550,0.010993865065183,0.000000000000000,206.310803943565304,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,33.000000000000000,,"0"
-866708.188212001,-1948084.78982892,"1",WaterBody,,,"200702071248","201111041800","0",56.000000000000000,,"-99",{55263EEA-28D4-11DF-B0B6-001E0B884B88},"100206261","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"4",Scan_Vectorise,"8",1:100000TopographicSeriesByGA,"53.7","19840101","19840101","100000",1:100000,"3",LANDGATE,6181.831887510000342,0.000000530000000,0.000000527335871,0.003309819925000,0.000000000000000,241.910203733842849,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,33.000000000000000,,"0"
-1294863.96681517,-2256557.30026198,"1",WaterBody,De Grey River,De Grey River,"200702081913","201011032039","10",271.000000000000000,,"100045424",{61007BCC-28D4-11DF-B0B6-001E0B884B88},"100045424","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"2",MajorRiver,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,13806.112989960000050,0.000001200000000,0.000001195027671,0.007728794922425,0.000000000000000,279.946383386413572,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,23.000000000000000,"2","0"
-893773.842149189,-1723754.85047427,"1",WaterBody,,,"200701251655","200907010922","10",294.000000000000000,,"-99",{40F5A960-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999","4",Lake,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","20020101","20020101","50000",1:50000,"3",LANDGATE,156508.476713290001499,0.000013210000000,0.000013209683321,0.019289718708232,0.000000000000000,283.086257226272380,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,45.000000000000000,,"0"
-893691.023787168,-1723713.44076471,"1",WaterBody,,,"200701251655","200907010922","10",294.000000000000000,,"-99",{40F5A960-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999","4",Lake,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","20020101","20020101","50000",1:50000,"3",LANDGATE,156508.476713290001499,0.000013210000000,0.000013209683321,0.019289718708232,2000.000000000000000,220.376898282964191,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,45.000000000000000,,"0"
-818970.697111354,-1946841.80821613,"1",WaterBody,Uralla Creek,Uralla Creek,"200701251738","201010222108","10",263.000000000000000,,"100037283",{426E61D8-28D4-11DF-B0B6-001E0B884B88},"100206261","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19930101","19930101","50000",1:50000,"3",LANDGATE,390961.753774709999561,0.000033360000000,0.000033358370648,0.170650918103239,0.000000000000000,134.780190511494652,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,34.000000000000000,"1","0"
-818828.903007193,-1948507.0301654,"1",WaterBody,Uralla Creek,Uralla Creek,"200701251738","201010222108","10",263.000000000000000,,"100037283",{426E61D8-28D4-11DF-B0B6-001E0B884B88},"100206261","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19930101","19930101","50000",1:50000,"3",LANDGATE,390961.753774709999561,0.000033360000000,0.000033358370648,0.170650918103239,2000.000000000000000,104.202071377641786,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,34.000000000000000,"1","0"
-817652.012429494,-1949855.49796323,"1",WaterBody,Uralla Creek,Uralla Creek,"200701251738","201010222108","10",263.000000000000000,,"100037283",{426E61D8-28D4-11DF-B0B6-001E0B884B88},"100206261","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19930101","19930101","50000",1:50000,"3",LANDGATE,390961.753774709999561,0.000033360000000,0.000033358370648,0.170650918103239,4000.000000000000000,123.713287328195520,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,34.000000000000000,"1","0"
-816426.481911123,-1950980.04316677,"1",WaterBody,Uralla Creek,Uralla Creek,"200701251738","201010222108","10",263.000000000000000,,"100037283",{426E61D8-28D4-11DF-B0B6-001E0B884B88},"100206261","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19930101","19930101","50000",1:50000,"3",LANDGATE,390961.753774709999561,0.000033360000000,0.000033358370648,0.170650918103239,6000.000000000000000,134.199965761013431,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,34.000000000000000,"1","0"
-815218.178751846,-1951461.27941738,"1",WaterBody,Uralla Creek,Uralla Creek,"200701251738","201010222108","10",263.000000000000000,,"100037283",{426E61D8-28D4-11DF-B0B6-001E0B884B88},"100206261","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19930101","19930101","50000",1:50000,"3",LANDGATE,390961.753774709999561,0.000033360000000,0.000033358370648,0.170650918103239,8000.000000000000000,95.735185582835115,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,34.000000000000000,"1","0"
-814698.126580449,-1951445.63968129,"1",WaterBody,Uralla Creek,Uralla Creek,"200701251738","201010222108","10",263.000000000000000,,"100037283",{426E61D8-28D4-11DF-B0B6-001E0B884B88},"100206261","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19930101","19930101","50000",1:50000,"3",LANDGATE,390961.753774709999561,0.000033360000000,0.000033358370648,0.170650918103239,10000.000000000000000,309.588092756982462,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,34.000000000000000,"1","0"
-816357.50060905,-1951112.40636138,"1",WaterBody,Uralla Creek,Uralla Creek,"200701251738","201010222108","10",263.000000000000000,,"100037283",{426E61D8-28D4-11DF-B0B6-001E0B884B88},"100206261","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19930101","19930101","50000",1:50000,"3",LANDGATE,390961.753774709999561,0.000033360000000,0.000033358370648,0.170650918103239,12000.000000000000000,300.920648487143012,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,34.000000000000000,"1","0"
-817355.648170041,-1950109.8769743,"1",WaterBody,Uralla Creek,Uralla Creek,"200701251738","201010222108","10",263.000000000000000,,"100037283",{426E61D8-28D4-11DF-B0B6-001E0B884B88},"100206261","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19930101","19930101","50000",1:50000,"3",LANDGATE,390961.753774709999561,0.000033360000000,0.000033358370648,0.170650918103239,14000.000000000000000,307.962636065921572,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,34.000000000000000,"1","0"
-818502.822624749,-1948672.6681422,"1",WaterBody,Uralla Creek,Uralla Creek,"200701251738","201010222108","10",263.000000000000000,,"100037283",{426E61D8-28D4-11DF-B0B6-001E0B884B88},"100206261","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19930101","19930101","50000",1:50000,"3",LANDGATE,390961.753774709999561,0.000033360000000,0.000033358370648,0.170650918103239,16000.000000000000000,306.086968951613358,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,34.000000000000000,"1","0"
-819216.854910122,-1947216.78717462,"1",WaterBody,Uralla Creek,Uralla Creek,"200701251738","201010222108","10",263.000000000000000,,"100037283",{426E61D8-28D4-11DF-B0B6-001E0B884B88},"100206261","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19930101","19930101","50000",1:50000,"3",LANDGATE,390961.753774709999561,0.000033360000000,0.000033358370648,0.170650918103239,18000.000000000000000,357.218418518062720,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,34.000000000000000,"1","0"
-847478.452853353,-1959010.64311157,"1",WaterBody,,,"200701251738","201010222108","10",263.000000000000000,,"-99",{42B8A5D6-28D4-11DF-B0B6-001E0B884B88},"100206261","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19930101","19930101","50000",1:50000,"3",LANDGATE,2924.902819809999983,0.000000250000000,0.000000249658323,0.002259126388474,0.000000000000000,237.490177468571602,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,33.000000000000000,,"0"
