X,Y,fcsubtype,fcsubtype_,full_name,displaynam,datefeatur,perenniali,perennia_1,origin,origin_des,waterpol_1,salinityco,salinity_1,watercours,watercou_1,waterpoint,waterpoi_1,layer,path,ndays_1,colonised,2021_pres,2022_pres,2023_pres
-563984.101405265,-1942955.28382197,"5",WaterPointStructure,,,"200702071938","-99",Unknown,"1",Manmade,,"-99",Unknown,"-98",NotApplicable,"1",Bore,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,43.000000000000000,,,,
-544706.908636695,-1929401.28348797,"1",WaterBody,,,"200702071938","2",Perennial,"2",Natural,,"-99",Unknown,"-99",Unknown,"5",Pool,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,47.000000000000000,,,,
-587762.694197798,-1978998.35157734,"4",Waterfall,,,"200702071938","2",Perennial,"2",Natural,,"-98",NotApplicable,"-99",Unknown,"-98",NotApplicable,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,41.000000000000000,,,,
-532177.944862465,-1981532.12199891,"5",WaterPointStructure,,,"200702071938","-99",Unknown,"1",Manmade,,"-99",Unknown,"-98",NotApplicable,"2",BoreAndWindmill,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,41.000000000000000,,,,
-526817.968675549,-2051156.81228466,"3",Spring,,,"200702071241","2",Perennial,"2",Natural,,"-99",Unknown,"-99",Unknown,"-98",NotApplicable,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,35.000000000000000,,,,
-499926.630487892,-1941656.3895216,"5",WaterPointStructure,,,"200702071938","-99",Unknown,"1",Manmade,,"-99",Unknown,"-98",NotApplicable,"7",Windmill,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,44.000000000000000,,,,
-444466.332738455,-1976803.92176036,"1",WaterBody,,,"200702071938","2",Perennial,"2",Natural,,"-99",Unknown,"-99",Unknown,"5",Pool,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,38.000000000000000,"1",,,
-595251.835029334,-1991751.36861289,"5",WaterPointStructure,,,"200702071938","-99",Unknown,"1",Manmade,,"-99",Unknown,"-98",NotApplicable,"1",Bore,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,38.000000000000000,,,,
-535083.376045728,-1944494.84538176,"3",Spring,,,"200702071938","2",Perennial,"2",Natural,,"-99",Unknown,"-99",Unknown,"-98",NotApplicable,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,44.000000000000000,,,,
-547240.672940147,-1938988.29608154,"4",Waterfall,,,"200702071938","2",Perennial,"2",Natural,,"-98",NotApplicable,"-99",Unknown,"-98",NotApplicable,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,44.000000000000000,,,,
-444834.162698053,-1939681.18194274,"5",WaterPointStructure,,,"200702071938","-99",Unknown,"1",Manmade,,"-99",Unknown,"-98",NotApplicable,"4",Tank,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,41.000000000000000,"1",,,
-597391.976554616,-2040354.1912451,"4",Waterfall,,,"200702071938","2",Perennial,"2",Natural,,"-98",NotApplicable,"-99",Unknown,"-98",NotApplicable,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,33.000000000000000,,,,
-484650.772306497,-1998949.75598969,"3",Spring,,,"200702071938","2",Perennial,"2",Natural,,"-99",Unknown,"-99",Unknown,"-98",NotApplicable,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,39.000000000000000,,,,
-577454.452988219,-2057434.74172018,"3",Spring,,,"200702071241","2",Perennial,"2",Natural,,"-99",Unknown,"-99",Unknown,"-98",NotApplicable,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,35.000000000000000,,,,
-533466.906735051,-1992570.29321106,"5",WaterPointStructure,,,"200702071938","-99",Unknown,"1",Manmade,,"-99",Unknown,"-98",NotApplicable,"2",BoreAndWindmill,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,39.000000000000000,,,,
-603353.382419344,-1980287.16067151,"3",Spring,,,"200702071938","2",Perennial,"2",Natural,,"-99",Unknown,"-99",Unknown,"-98",NotApplicable,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,40.000000000000000,,,,
-524896.115911778,-1946910.39563551,"4",Waterfall,,,"200702071938","2",Perennial,"2",Natural,,"-98",NotApplicable,"-99",Unknown,"-98",NotApplicable,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,44.000000000000000,,,,
-558355.681268971,-1976507.55271096,"4",Waterfall,,,"200702071938","2",Perennial,"2",Natural,,"-98",NotApplicable,"-99",Unknown,"-98",NotApplicable,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,39.000000000000000,,,,
-537736.556363008,-1957995.016889,"3",Spring,,,"200702071938","2",Perennial,"2",Natural,,"-99",Unknown,"-99",Unknown,"-98",NotApplicable,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,41.000000000000000,,,,
-541602.710098422,-1967851.03872391,"4",Waterfall,,,"200702071938","2",Perennial,"2",Natural,,"-98",NotApplicable,"-99",Unknown,"-98",NotApplicable,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,42.000000000000000,,,,
-518682.68413262,-2025297.00625423,"5",WaterPointStructure,,,"200702071938","-99",Unknown,"1",Manmade,,"-99",Unknown,"-98",NotApplicable,"4",Tank,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,37.000000000000000,,,,
-581192.849603748,-1976501.4070866,"3",Spring,,,"200702071938","2",Perennial,"2",Natural,,"-99",Unknown,"-99",Unknown,"-98",NotApplicable,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,41.000000000000000,,,,
-513930.909351788,-2051257.57582305,"3",Spring,,,"200702071241","2",Perennial,"2",Natural,,"-99",Unknown,"-99",Unknown,"-98",NotApplicable,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,36.000000000000000,,,,
-588513.536833432,-1955398.74733787,"4",Waterfall,,,"200702071938","2",Perennial,"2",Natural,,"-98",NotApplicable,"-99",Unknown,"-98",NotApplicable,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,41.000000000000000,,,,
-612758.930669812,-2075777.03222296,"3",Spring,,,"200702071241","2",Perennial,"2",Natural,,"-99",Unknown,"-99",Unknown,"-98",NotApplicable,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,31.000000000000000,,,,
-555261.209414556,-1935557.7888471,"4",Waterfall,,,"200702071938","2",Perennial,"2",Natural,,"-98",NotApplicable,"-99",Unknown,"-98",NotApplicable,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,44.000000000000000,,,,
-546133.560819973,-1937267.30434288,"5",WaterPointStructure,,,"200702071938","-99",Unknown,"1",Manmade,,"-99",Unknown,"-98",NotApplicable,"1",Bore,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,44.000000000000000,,,,
-588673.855416631,-1977364.82962833,"4",Waterfall,,,"200702071938","2",Perennial,"2",Natural,,"-98",NotApplicable,"-99",Unknown,"-98",NotApplicable,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,41.000000000000000,,,,
-427080.016306376,-1951851.42778252,"1",WaterBody,,,"200702071938","2",Perennial,"2",Natural,,"-99",Unknown,"-99",Unknown,"5",Pool,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,37.000000000000000,"1",,,
-562038.44716627,-1943643.6425541,"5",WaterPointStructure,,,"200702071938","-99",Unknown,"1",Manmade,,"-99",Unknown,"-98",NotApplicable,"1",Bore,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,43.000000000000000,,,,
-476469.171957439,-1958709.19639254,"3",Spring,,,"200702071938","2",Perennial,"2",Natural,,"-99",Unknown,"-99",Unknown,"-98",NotApplicable,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,42.000000000000000,,,,
-436025.67112497,-1945043.10028318,"1",WaterBody,,,"200702071938","2",Perennial,"2",Natural,,"-99",Unknown,"-99",Unknown,"5",Pool,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,41.000000000000000,"1",,,
-518153.746793815,-2022293.20844745,"3",Spring,,,"200702071938","2",Perennial,"2",Natural,,"-99",Unknown,"-99",Unknown,"-98",NotApplicable,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,37.000000000000000,,,,
-445747.457394877,-1983507.0429559,"1",WaterBody,,,"200702071938","2",Perennial,"2",Natural,,"-99",Unknown,"-99",Unknown,"5",Pool,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,38.000000000000000,"1",,,
-495456.29381812,-1949033.01080485,"5",WaterPointStructure,,,"200702071938","-99",Unknown,"1",Manmade,,"-99",Unknown,"-98",NotApplicable,"7",Windmill,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,43.000000000000000,,,,
-581465.078715684,-1941956.94299164,"3",Spring,,,"200702071938","2",Perennial,"2",Natural,,"-99",Unknown,"-99",Unknown,"-98",NotApplicable,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,41.000000000000000,,,,
-519266.196979228,-2048688.61572183,"3",Spring,,,"200702071241","2",Perennial,"2",Natural,,"-99",Unknown,"-99",Unknown,"-98",NotApplicable,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,36.000000000000000,,,,
-429613.30819734,-1961461.3599986,"1",WaterBody,,,"200702071938","2",Perennial,"2",Natural,,"-99",Unknown,"-99",Unknown,"5",Pool,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,37.000000000000000,"1",,,
-333718.853707741,-2049234.53090248,"3",Spring,,,"200702071241","2",Perennial,"2",Natural,,"-99",Unknown,"-99",Unknown,"-98",NotApplicable,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,31.000000000000000,,,,
-581281.976286329,-1941996.62912576,"3",Spring,,,"200702071938","2",Perennial,"2",Natural,,"-99",Unknown,"-99",Unknown,"-98",NotApplicable,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,41.000000000000000,,,,
-553992.676207661,-1992265.15107763,"5",WaterPointStructure,,,"200702071938","-99",Unknown,"1",Manmade,,"-99",Unknown,"-98",NotApplicable,"1",Bore,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,37.000000000000000,,,,
-455529.354375144,-1952943.4623801,"5",WaterPointStructure,,,"200702071938","-99",Unknown,"1",Manmade,,"-99",Unknown,"-98",NotApplicable,"1",Bore,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,41.000000000000000,"1",,,
-573960.150969002,-1936965.9153189,"3",Spring,,,"200702071938","2",Perennial,"2",Natural,,"-99",Unknown,"-99",Unknown,"-98",NotApplicable,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,42.000000000000000,,,,
-507524.850796589,-2006920.87708362,"3",Spring,,,"200702071938","2",Perennial,"2",Natural,,"-99",Unknown,"-99",Unknown,"-98",NotApplicable,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,38.000000000000000,,,,
-581644.531642902,-1941915.44728472,"3",Spring,,,"200702071938","2",Perennial,"2",Natural,,"-99",Unknown,"-99",Unknown,"-98",NotApplicable,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,41.000000000000000,,,,
-432232.389117973,-1979910.63039413,"1",WaterBody,,,"200702071938","2",Perennial,"2",Natural,,"-99",Unknown,"-99",Unknown,"5",Pool,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,36.000000000000000,"1",,,
-499968.047342846,-1941637.48375404,"5",WaterPointStructure,,,"200702071938","-99",Unknown,"1",Manmade,,"-99",Unknown,"-98",NotApplicable,"4",Tank,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,44.000000000000000,,,,
-610368.312361891,-2035722.18855052,"1",WaterBody,,,"200702071938","2",Perennial,"1",Manmade,,"-99",Unknown,"-99",Unknown,"2",EarthDam,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,33.000000000000000,,,,
-507851.396014341,-2006457.26154584,"3",Spring,,,"200702071938","2",Perennial,"2",Natural,,"-99",Unknown,"-99",Unknown,"-98",NotApplicable,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,38.000000000000000,,,,
-480212.117968152,-2004344.2201713,"3",Spring,,,"200702071938","2",Perennial,"2",Natural,,"-99",Unknown,"-99",Unknown,"-98",NotApplicable,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,39.000000000000000,,,,
-364903.913370993,-1935075.86972708,"1",WaterBody,,,"200702071241","2",Perennial,"2",Natural,,"-99",Unknown,"-99",Unknown,"5",Pool,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,36.000000000000000,"1",,,
-579368.489101086,-1946492.59124243,"3",Spring,,,"200702071938","2",Perennial,"2",Natural,,"-99",Unknown,"-99",Unknown,"-98",NotApplicable,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,41.000000000000000,,,,
-505910.305830907,-2050499.73498115,"3",Spring,,,"200702071241","2",Perennial,"2",Natural,,"-99",Unknown,"-99",Unknown,"-98",NotApplicable,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,37.000000000000000,,,,
-440811.47399458,-1975410.00126746,"1",WaterBody,,,"200702071938","2",Perennial,"2",Natural,,"-99",Unknown,"-99",Unknown,"5",Pool,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,38.000000000000000,"1",,,
-600345.079510234,-1935195.227263,"1",WaterBody,,,"200702071938","2",Perennial,"2",Natural,,"-99",Unknown,"-99",Unknown,"5",Pool,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,40.000000000000000,,,,
-318817.65893237,-2197334.02544094,"5",WaterPointStructure,Bloodwood Bore,Bloodwood Bore,"200702101818","-99",Unknown,"1",Manmade,,"-99",Unknown,"-98",NotApplicable,"2",BoreAndWindmill,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,26.000000000000000,,,,
-481899.208039333,-1976193.35282332,"1",WaterBody,,,"200702071938","2",Perennial,"1",Manmade,,"-99",Unknown,"-99",Unknown,"2",EarthDam,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,42.000000000000000,,,,
-545267.705637393,-1929778.59806996,"1",WaterBody,,,"200702071938","2",Perennial,"2",Natural,,"-99",Unknown,"-99",Unknown,"5",Pool,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,47.000000000000000,,,,
-588356.907046226,-2033950.3912274,"4",Waterfall,,,"200702071938","2",Perennial,"2",Natural,,"-98",NotApplicable,"-99",Unknown,"-98",NotApplicable,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,35.000000000000000,,,,
-435785.750616896,-1973512.73258981,"1",WaterBody,,,"200702071938","2",Perennial,"2",Natural,,"-99",Unknown,"-99",Unknown,"5",Pool,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,37.000000000000000,"1",,,
-581791.109880109,-1951465.30706175,"5",WaterPointStructure,,,"200702071938","-99",Unknown,"1",Manmade,,"-99",Unknown,"-98",NotApplicable,"1",Bore,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,41.000000000000000,,,,
-482758.975203932,-1956485.83293949,"5",WaterPointStructure,,,"200702071938","-99",Unknown,"1",Manmade,,"-99",Unknown,"-98",NotApplicable,"4",Tank,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,43.000000000000000,,,,
-336706.002618706,-1933506.31657705,"5",WaterPointStructure,No. 23 Bore,No. 23 Bore,"200702101818","-99",Unknown,"1",Manmade,,"-99",Unknown,"-98",NotApplicable,"2",BoreAndWindmill,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,35.000000000000000,"1",,,
-559199.177929653,-1943880.72617797,"5",WaterPointStructure,,,"200702071938","-99",Unknown,"1",Manmade,,"-99",Unknown,"-98",NotApplicable,"1",Bore,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,43.000000000000000,,,,
-541683.556851362,-1932760.97585598,"1",WaterBody,,,"200702071938","2",Perennial,"2",Natural,,"-99",Unknown,"-99",Unknown,"5",Pool,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,47.000000000000000,,,,
-431425.117431064,-1949213.31601617,"1",WaterBody,,,"200702071938","2",Perennial,"2",Natural,,"-99",Unknown,"-99",Unknown,"5",Pool,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,40.000000000000000,"1",,,
-586656.385299092,-1946874.49116521,"4",Waterfall,,,"200702071938","2",Perennial,"2",Natural,,"-98",NotApplicable,"-99",Unknown,"-98",NotApplicable,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,41.000000000000000,,,,
-474861.806702851,-1969905.80833275,"5",WaterPointStructure,,,"200702071938","-99",Unknown,"1",Manmade,,"-99",Unknown,"-98",NotApplicable,"1",Bore,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,42.000000000000000,,,,
-591283.16708455,-1943629.50103862,"5",WaterPointStructure,,,"200702071938","-99",Unknown,"1",Manmade,,"-99",Unknown,"-98",NotApplicable,"1",Bore,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,43.000000000000000,,,,
-582723.42946051,-1947687.3901922,"5",WaterPointStructure,,,"200702071938","-99",Unknown,"1",Manmade,,"-99",Unknown,"-98",NotApplicable,"1",Bore,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,41.000000000000000,,,,
-464230.722657106,-1952494.50940035,"1",WaterBody,,,"201311201723","2",Perennial,"1",Manmade,,"-99",Unknown,"-98",NotApplicable,"2",EarthDam,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,44.000000000000000,,,,
-597372.04296753,-1984315.76451508,"3",Spring,,,"200702071938","2",Perennial,"2",Natural,,"-99",Unknown,"-99",Unknown,"-98",NotApplicable,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,40.000000000000000,,,,
-508553.487682905,-2050983.96517039,"3",Spring,,,"200702071241","2",Perennial,"2",Natural,,"-99",Unknown,"-99",Unknown,"-98",NotApplicable,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,37.000000000000000,,,,
-587295.693973553,-1990590.21831728,"5",WaterPointStructure,,,"200702071938","-99",Unknown,"1",Manmade,,"-99",Unknown,"-98",NotApplicable,"1",Bore,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,38.000000000000000,,,,
-482391.695681855,-1976728.38761215,"5",WaterPointStructure,,,"200702071938","-99",Unknown,"1",Manmade,,"-99",Unknown,"-98",NotApplicable,"8",WellAndWindmill,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,42.000000000000000,,,,
-534938.143112517,-1946805.52967331,"3",Spring,,,"200702071938","2",Perennial,"2",Natural,,"-99",Unknown,"-99",Unknown,"-98",NotApplicable,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,44.000000000000000,,,,
-449509.271630969,-1971286.65042482,"1",WaterBody,,,"200702071938","2",Perennial,"2",Natural,,"-99",Unknown,"-99",Unknown,"5",Pool,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,39.000000000000000,"1",,,
-548101.83701033,-1970279.45643761,"4",Waterfall,,,"200702071938","2",Perennial,"2",Natural,,"-98",NotApplicable,"-99",Unknown,"-98",NotApplicable,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,40.000000000000000,,,,
-431751.239720743,-1960584.23552603,"1",WaterBody,,,"200702071938","2",Perennial,"2",Natural,,"-99",Unknown,"-99",Unknown,"5",Pool,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,37.000000000000000,"1",,,
-586763.420097444,-2025744.41021119,"1",WaterBody,,,"200702071938","2",Perennial,"1",Manmade,,"-99",Unknown,"-99",Unknown,"2",EarthDam,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,36.000000000000000,,,,
-519405.225367428,-2055357.96704894,"3",Spring,,,"200702071241","2",Perennial,"2",Natural,,"-99",Unknown,"-99",Unknown,"-98",NotApplicable,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,35.000000000000000,,,,
-540141.079705696,-1960257.00896308,"4",Waterfall,,,"200702071938","2",Perennial,"2",Natural,,"-98",NotApplicable,"-99",Unknown,"-98",NotApplicable,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,41.000000000000000,,,,
-327252.683639813,-1949366.61552164,"5",WaterPointStructure,No. 1 Bore,No. 1 Bore,"200702101818","-99",Unknown,"1",Manmade,,"-99",Unknown,"-98",NotApplicable,"2",BoreAndWindmill,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,35.000000000000000,"1",,,
